STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016
13,231,Georgia,Pike County,17789,17748,17943,17941
13,233,Georgia,Polk County,41060,40967,41405,41776
13,235,Georgia,Pulaski County,11537,11456,11363,11251
13,237,Georgia,Putnam County,21268,21125,21274,21477
13,239,Georgia,Quitman County,2370,2300,2303,2335
13,241,Georgia,Rabun County,16211,16211,16267,16559
13,243,Georgia,Randolph County,7187,7283,7156,7177
13,245,Georgia,Richmond County,201069,201117,201401,201647
13,247,Georgia,Rockdale County,86670,87516,88678,89355
13,249,Georgia,Schley County,5057,5143,5162,5098
13,251,Georgia,Screven County,14179,14029,14123,14044
13,253,Georgia,Seminole County,8871,8628,8606,8468
13,255,Georgia,Spalding County,63619,63860,64016,64806
13,257,Georgia,Stephens County,25552,25414,25500,25751
13,259,Georgia,Stewart County,5541,5819,5765,5705
13,261,Georgia,Sumter County,31371,31203,30744,30389
13,263,Georgia,Talbot County,6445,6381,6321,6171
13,265,Georgia,Taliaferro County,1688,1689,1638,1593
13,267,Georgia,Tattnall County,25497,25195,25205,25092
13,269,Georgia,Taylor County,8413,8428,8314,8232
13,271,Georgia,Telfair County,16663,16497,16480,15965
13,273,Georgia,Terrell County,9222,9128,9099,8967
13,275,Georgia,Thomas County,44932,45052,45038,45248
13,277,Georgia,Tift County,40297,40610,40722,40828
13,279,Georgia,Toombs County,27182,27121,27166,27196
13,281,Georgia,Towns County,10745,11075,11163,11391
13,283,Georgia,Treutlen County,6641,6769,6755,6637
13,285,Georgia,Troup County,68936,69451,69747,70005
13,287,Georgia,Turner County,8194,8061,8036,8030
13,289,Georgia,Twiggs County,8481,8351,8297,8171
13,291,Georgia,Union County,21571,21940,22251,22928
13,293,Georgia,Upson County,26488,26229,26292,26335
13,295,Georgia,Walker County,68288,68289,68053,67896
13,297,Georgia,Walton County,86011,87610,88495,90184
13,299,Georgia,Ware County,35760,35578,35422,35738
13,301,Georgia,Warren County,5551,5500,5458,5442
13,303,Georgia,Washington County,20647,20629,20804,20457
13,305,Georgia,Wayne County,30055,29972,29539,30104
13,307,Georgia,Webster County,2702,2630,2635,2599
13,309,Georgia,Wheeler County,7915,7960,7897,7978
13,311,Georgia,White County,27796,28029,28402,28884
13,313,Georgia,Whitfield County,103008,103498,103976,104589
13,315,Georgia,Wilcox County,8970,8850,8864,8761
13,317,Georgia,Wilkes County,9935,9930,9890,9805
13,319,Georgia,Wilkinson County,9416,9343,9148,9104
13,321,Georgia,Worth County,21085,21025,20708,20748
15,0,Hawaii,Hawaii,1406481,1416349,1425157,1428557
15,1,Hawaii,Hawaii County,191147,193885,196156,198449
15,3,Hawaii,Honolulu County,984730,988586,993166,992605
15,5,Hawaii,Kalawao County,89,89,88,88
15,7,Hawaii,Kauai County,69628,70540,71478,72029
15,9,Hawaii,Maui County,160887,163249,164269,165386
16,0,Idaho,Idaho,1612011,1633532,1652828,1683140
16,1,Idaho,Ada County,416177,426420,433467,444028
16,3,Idaho,Adams County,3827,3850,3839,3900
16,5,Idaho,Bannock County,83467,83516,83911,84377
16,7,Idaho,Bear Lake County,5955,5940,5901,5945
16,9,Idaho,Benewah County,9022,9067,9035,9092
16,11,Idaho,Bingham County,45412,45191,44976,45201
16,13,Idaho,Blaine County,21278,21410,21548,21791
16,15,Idaho,Boise County,6727,6793,7012,7124
16,17,Idaho,Bonner County,40668,41511,41796,42536
16,19,Idaho,Bonneville County,107460,108381,109997,112232
16,21,Idaho,Boundary County,10869,10984,11334,11681
16,23,Idaho,Butte County,2626,2609,2501,2501
16,25,Idaho,Camas County,1044,1037,1065,1072
16,27,Idaho,Canyon County,198673,202710,207086,211698
16,29,Idaho,Caribou County,6819,6819,6765,6887
16,31,Idaho,Cassia County,23365,23547,23497,23504
16,33,Idaho,Clark County,862,874,872,860
16,35,Idaho,Clearwater County,8582,8503,8479,8497
16,37,Idaho,Custer County,4242,4150,4087,4096
16,39,Idaho,Elmore County,26236,26208,25790,26018
16,41,Idaho,Franklin County,12842,12956,13033,13406
16,43,Idaho,Fremont County,12903,12836,12813,12943
16,45,Idaho,Gem County,16681,16807,16907,17184
16,47,Idaho,Gooding County,15109,15060,15193,15185
16,49,Idaho,Idaho County,16211,16221,16260,16156
16,51,Idaho,Jefferson County,26842,26988,27153,27839
16,53,Idaho,Jerome County,22552,22719,22716,22994
16,55,Idaho,Kootenai County,144299,147294,150364,154311
16,57,Idaho,Latah County,38274,38583,38723,39196
16,59,Idaho,Lemhi County,7730,7732,7752,7723
16,61,Idaho,Lewis County,3819,3826,3791,3853
16,63,Idaho,Lincoln County,5309,5313,5309,5271
16,65,Idaho,Madison County,37642,38060,38092,39048
16,67,Idaho,Minidoka County,20295,20244,20387,20616
16,69,Idaho,Nez Perce County,39916,39983,40146,40369
16,71,Idaho,Oneida County,4278,4200,4289,4343
16,73,Idaho,Owyhee County,11395,11294,11305,11389
16,75,Idaho,Payette County,22553,22775,22837,23026
16,77,Idaho,Power County,7732,7663,7620,7654
16,79,Idaho,Shoshone County,12707,12404,12455,12452
16,81,Idaho,Teton County,10276,10300,10568,10960
16,83,Idaho,Twin Falls County,79788,80927,82107,83514
16,85,Idaho,Valley County,9585,9808,10083,10496
16,87,Idaho,Washington County,9962,10019,9967,10172
17,0,Illinois,Illinois,12879505,12867544,12839047,12801539
17,1,Illinois,Adams County,66997,67031,66974,66578
17,3,Illinois,Alexander County,7215,7074,6776,6478
17,5,Illinois,Bond County,17320,17111,16924,16824
17,7,Illinois,Boone County,53779,53706,53490,53503
17,9,Illinois,Brown County,6863,6838,6821,6762
17,11,Illinois,Bureau County,34096,33836,33471,33359
17,13,Illinois,Calhoun County,5036,4963,4898,4894
17,15,Illinois,Carroll County,14939,14786,14628,14539
17,17,Illinois,Cass County,13292,13091,12869,12676
17,19,Illinois,Champaign County,205365,206646,207734,208419
17,21,Illinois,Christian County,34183,33882,33546,33309
17,23,Illinois,Clark County,16145,16119,15943,15938
17,25,Illinois,Clay County,13522,13413,13378,13300
17,27,Illinois,Clinton County,37879,37801,37809,37729
17,29,Illinois,Coles County,53046,52712,52563,52343
17,31,Illinois,Cook County,5240283,5239254,5224823,5203499
17,33,Illinois,Crawford County,19495,19368,19413,19308
17,35,Illinois,Cumberland County,10901,10894,10857,10858
17,37,Illinois,DeKalb County,104148,104798,104541,104528
17,39,Illinois,De Witt County,16385,16243,16260,16226
17,41,Illinois,Douglas County,19800,19845,19753,19630
17,43,Illinois,DuPage County,931296,932419,931819,929368
17,45,Illinois,Edgar County,17943,17812,17644,17566
17,47,Illinois,Edwards County,6671,6622,6520,6523
17,49,Illinois,Effingham County,34312,34337,34396,34386
17,51,Illinois,Fayette County,22145,22002,22059,21789
17,53,Illinois,Ford County,13803,13704,13726,13575
17,55,Illinois,Franklin County,39574,39485,39427,39156
17,57,Illinois,Fulton County,36375,35951,35750,35536
17,59,Illinois,Gallatin County,5408,5308,5278,5212
17,61,Illinois,Greene County,13511,13402,13313,13093
17,63,Illinois,Grundy County,50177,50409,50499,50437
17,65,Illinois,Hamilton County,8329,8295,8198,8061
17,67,Illinois,Hancock County,18603,18621,18539,18508
17,69,Illinois,Hardin County,4249,4217,4113,4024
17,71,Illinois,Henderson County,6957,6985,6971,6869
17,73,Illinois,Henry County,49831,49673,49459,49280
17,75,Illinois,Iroquois County,28982,28804,28651,28334
17,77,Illinois,Jackson County,59593,59293,59220,58870
17,79,Illinois,Jasper County,9574,9615,9591,9536
17,81,Illinois,Jefferson County,38657,38442,38390,38460
17,83,Illinois,Jersey County,22620,22523,22306,22025
17,85,Illinois,Jo Daviess County,22332,22298,22034,21770
17,87,Illinois,Johnson County,12845,12834,12837,12902
17,89,Illinois,Kane County,523590,526636,529702,531715
17,91,Illinois,Kankakee County,112227,111461,110795,110008
17,93,Illinois,Kendall County,119709,121565,122946,124695
17,95,Illinois,Knox County,52149,51953,51416,50938
17,97,Illinois,Lake County,703411,703357,703413,703047
17,99,Illinois,LaSalle County,112687,111933,111304,110642
17,101,Illinois,Lawrence County,16745,16595,16513,16377
17,103,Illinois,Lee County,35008,34789,34427,34251
17,105,Illinois,Livingston County,37444,37116,36749,36526
17,107,Illinois,Logan County,29890,29755,29540,29527
17,109,Illinois,McDonough County,32167,31615,31342,30996
17,111,Illinois,McHenry County,306944,306749,307188,307004
17,113,Illinois,McLean County,174777,173843,172673,172418
17,115,Illinois,Macon County,109533,108479,107377,106550
17,117,Illinois,Macoupin County,46851,46381,46089,45908
17,119,Illinois,Madison County,267246,266637,266071,265759
17,121,Illinois,Marion County,38594,38486,38378,38140
17,123,Illinois,Marshall County,12115,11990,11980,11939
17,125,Illinois,Mason County,14194,13920,13689,13507
17,127,Illinois,Massac County,14974,14881,14752,14658
17,129,Illinois,Menard County,12605,12578,12454,12516
17,131,Illinois,Mercer County,16133,15964,15839,15730
17,133,Illinois,Monroe County,33547,33684,33893,34068
17,135,Illinois,Montgomery County,29329,29424,29196,28952
17,137,Illinois,Morgan County,35027,34729,34605,34277
17,139,Illinois,Moultrie County,14933,14911,14921,14827
17,141,Illinois,Ogle County,52341,52067,51657,51273
17,143,Illinois,Peoria County,188377,187272,186315,185006
17,145,Illinois,Perry County,21742,21558,21458,21357
17,147,Illinois,Piatt County,16444,16438,16380,16560
17,149,Illinois,Pike County,16105,15974,15981,15950
17,151,Illinois,Pope County,4338,4241,4204,4157
17,153,Illinois,Pulaski County,5895,5808,5672,5619
17,155,Illinois,Putnam County,5815,5788,5636,5611
17,157,Illinois,Randolph County,33122,33092,32846,32621
17,159,Illinois,Richland County,16097,16107,16043,15930
17,161,Illinois,Rock Island County,147509,146789,145958,144784
17,163,Illinois,St. Clair County,266807,265587,264079,262759
17,165,Illinois,Saline County,24863,24580,24574,24307
17,167,Illinois,Sangamon County,198973,198959,198496,197499
17,169,Illinois,Schuyler County,7362,7238,7043,6923
17,171,Illinois,Scott County,5208,5177,5114,5053
17,173,Illinois,Shelby County,22177,22109,21801,21717
17,175,Illinois,Stark County,5886,5836,5764,5776
17,177,Illinois,Stephenson County,46721,46339,45791,45624
17,179,Illinois,Tazewell County,136203,135567,134735,134385
17,181,Illinois,Union County,17577,17463,17399,17212
17,183,Illinois,Vermilion County,80495,79695,78990,78111
17,185,Illinois,Wabash County,11628,11541,11554,11492
17,187,Illinois,Warren County,17627,17809,17507,17378
17,189,Illinois,Washington County,14432,14394,14246,14154
17,191,Illinois,Wayne County,16608,16532,16427,16396
17,193,Illinois,White County,14502,14343,14349,14292
17,195,Illinois,Whiteside County,57446,57046,56963,56536
17,197,Illinois,Will County,683474,685109,686687,689529
17,199,Illinois,Williamson County,67387,67350,67589,67560
17,201,Illinois,Winnebago County,290868,288639,287168,285873
17,203,Illinois,Woodford County,39171,39204,39158,39140
18,0,Indiana,Indiana,6569102,6595233,6612768,6633053
18,1,Indiana,Adams County,34664,34764,34967,35232
18,3,Indiana,Allen County,363265,365361,368040,370404
18,5,Indiana,Bartholomew County,79491,80182,81011,81402
18,7,Indiana,Benton County,8722,8689,8674,8650
18,9,Indiana,Blackford County,12470,12379,12287,12149
18,11,Indiana,Boone County,60479,61820,63400,64653
18,13,Indiana,Brown County,15031,14911,14919,14912
18,15,Indiana,Carroll County,20110,19937,19890,19970
18,17,Indiana,Cass County,38504,38381,38078,37946
18,19,Indiana,Clark County,112746,114185,115090,116031
18,21,Indiana,Clay County,26734,26486,26485,26309
18,23,Indiana,Clinton County,32883,32610,32567,32457
18,25,Indiana,Crawford County,10584,10628,10510,10539
18,27,Indiana,Daviess County,32276,32697,32836,32969
18,29,Indiana,Dearborn County,49751,49451,49475,49331
18,31,Indiana,Decatur County,26208,26452,26393,26598
18,33,Indiana,DeKalb County,42376,42461,42557,42746
18,35,Indiana,Delaware County,116989,116612,116019,115603
18,37,Indiana,Dubois County,42320,42341,42421,42552
18,39,Indiana,Elkhart County,200354,201609,203284,203781
18,41,Indiana,Fayette County,23850,23479,23426,23331
18,43,Indiana,Floyd County,76099,76257,76761,76990
18,45,Indiana,Fountain County,16878,16704,16536,16486
18,47,Indiana,Franklin County,22924,22913,22890,22715
18,49,Indiana,Fulton County,20434,20502,20328,20139
18,51,Indiana,Gibson County,33556,33833,33762,33703
18,53,Indiana,Grant County,69011,68505,67692,66937
18,55,Indiana,Greene County,32781,32720,32450,32211
18,57,Indiana,Hamilton County,296918,303065,309172,316373
18,59,Indiana,Hancock County,71086,71933,72392,73717
18,61,Indiana,Harrison County,39065,39255,39639,39826
18,63,Indiana,Hendricks County,153584,156059,158059,160610
18,65,Indiana,Henry County,49035,49057,48894,48521
18,67,Indiana,Howard County,82840,82739,82581,82568
18,69,Indiana,Huntington County,36823,36658,36607,36400
18,71,Indiana,Jackson County,43484,43717,43941,44013
18,73,Indiana,Jasper County,33417,33481,33501,33433
18,75,Indiana,Jay County,21268,21143,21155,21046
18,77,Indiana,Jefferson County,32488,32531,32465,32418
18,79,Indiana,Jennings County,28279,27985,27913,27758
18,81,Indiana,Johnson County,145634,147346,149338,151982
18,83,Indiana,Knox County,38103,38021,37891,37744
18,85,Indiana,Kosciusko County,78050,78619,78815,79092
18,87,Indiana,LaGrange County,38095,38450,38671,39110
18,89,Indiana,Lake County,491354,490572,487649,485846
18,91,Indiana,LaPorte County,111323,111665,110762,110015
18,93,Indiana,Lawrence County,45835,45611,45485,45518
18,95,Indiana,Madison County,130388,129886,129495,129296
18,97,Indiana,Marion County,928521,934212,938058,941229
18,99,Indiana,Marshall County,46945,46938,46756,46556
18,101,Indiana,Martin County,10216,10196,10191,10171
18,103,Indiana,Miami County,36145,36031,35902,35883
18,105,Indiana,Monroe County,141934,143462,144257,145496
18,107,Indiana,Montgomery County,38085,38043,38167,38074
18,109,Indiana,Morgan County,69375,69596,69646,69698
18,111,Indiana,Newton County,14034,14086,14002,13924
18,113,Indiana,Noble County,47501,47610,47759,47638
18,115,Indiana,Ohio County,6026,6014,5936,5932
18,117,Indiana,Orange County,19724,19645,19516,19335
18,119,Indiana,Owen County,21176,21004,20809,20840
18,121,Indiana,Parke County,17191,17207,16878,16800
18,123,Indiana,Perry County,19443,19359,19322,18966
18,125,Indiana,Pike County,12588,12561,12476,12431
18,127,Indiana,Porter County,166552,167336,167631,167791
18,129,Indiana,Posey County,25504,25538,25490,25476
18,131,Indiana,Pulaski County,12996,12965,12871,12660
18,133,Indiana,Putnam County,37605,37745,37621,37436
18,135,Indiana,Randolph County,25610,25336,25133,25082
18,137,Indiana,Ripley County,28501,28549,28699,28846
18,139,Indiana,Rush County,17001,16859,16725,16649
18,141,Indiana,St. Joseph County,266972,267620,268134,269141
18,143,Indiana,Scott County,23804,23661,23707,23730
18,145,Indiana,Shelby County,44422,44487,44442,44324
18,147,Indiana,Spencer County,20824,20818,20727,20648
18,149,Indiana,Starke County,23189,23011,22940,23009
18,151,Indiana,Steuben County,34346,34427,34343,34116
18,153,Indiana,Sullivan County,21172,21013,20927,20802
18,155,Indiana,Switzerland County,10517,10470,10509,10527
18,157,Indiana,Tippecanoe County,181242,183515,185741,188059
18,159,Indiana,Tipton County,15582,15452,15292,15182
18,161,Indiana,Union County,7288,7224,7195,7212
18,163,Indiana,Vanderburgh County,181693,182073,181941,181721
18,165,Indiana,Vermillion County,15858,15684,15634,15645
18,167,Indiana,Vigo County,108226,108100,107708,107931
18,169,Indiana,Wabash County,32354,32255,32075,31762
18,171,Indiana,Warren County,8378,8330,8280,8166
18,173,Indiana,Warrick County,61054,61229,61894,62498
18,175,Indiana,Washington County,27791,27869,27721,27670
18,177,Indiana,Wayne County,67854,67406,66984,66568
18,179,Indiana,Wells County,27744,27839,27937,27949
18,181,Indiana,White County,24328,24383,24224,23999
18,183,Indiana,Whitley County,33232,33413,33395,33449
19,0,Iowa,Iowa,3091930,3108030,3121997,3134693
19,1,Iowa,Adair County,7440,7416,7211,7092
19,3,Iowa,Adams County,3890,3865,3758,3693
19,5,Iowa,Allamakee County,14043,14064,13882,13884
19,7,Iowa,Appanoose County,12645,12649,12551,12462
19,9,Iowa,Audubon County,5882,5785,5738,5678
19,11,Iowa,Benton County,25724,25658,25663,25699
19,13,Iowa,Black Hawk County,132780,133161,133499,132904
19,15,Iowa,Boone County,26359,26367,26571,26532
19,17,Iowa,Bremer County,24588,24673,24779,24798
19,19,Iowa,Buchanan County,20996,21120,21084,20992
19,21,Iowa,Buena Vista County,20552,20507,20289,20332
19,23,Iowa,Butler County,15017,14972,14896,14791
19,25,Iowa,Calhoun County,9922,9861,9828,9846
19,27,Iowa,Carroll County,20582,20562,20507,20437
19,29,Iowa,Cass County,13582,13359,13354,13157
19,31,Iowa,Cedar County,18338,18388,18362,18454
19,33,Iowa,Cerro Gordo County,43506,43227,42988,43070
19,35,Iowa,Cherokee County,11894,11832,11567,11508
19,37,Iowa,Chickasaw County,12228,12200,12085,12023
19,39,Iowa,Clarke County,9252,9210,9245,9309
19,41,Iowa,Clay County,16480,16509,16491,16333
19,43,Iowa,Clayton County,17771,17713,17674,17590
19,45,Iowa,Clinton County,48293,47923,47617,47309
19,47,Iowa,Crawford County,17328,17146,16998,16940
19,49,Iowa,Dallas County,75010,77798,80777,84516
19,51,Iowa,Davis County,8762,8745,8777,8860
19,53,Iowa,Decatur County,8240,8231,8185,8141
19,55,Iowa,Delaware County,17499,17413,17406,17327
19,57,Iowa,Des Moines County,40437,40143,39985,39739
19,59,Iowa,Dickinson County,16944,16937,17122,17243
19,61,Iowa,Dubuque County,95964,96582,97034,97003
19,63,Iowa,Emmet County,9904,9841,9732,9658
19,65,Iowa,Fayette County,20528,20345,20223,20054
19,67,Iowa,Floyd County,16062,16026,15954,15873
19,69,Iowa,Franklin County,10522,10442,10308,10170
19,71,Iowa,Fremont County,7065,7034,6902,6950
19,73,Iowa,Greene County,9145,9129,8960,9011
19,75,Iowa,Grundy County,12324,12376,12413,12313
19,77,Iowa,Guthrie County,10679,10710,10663,10625
19,79,Iowa,Hamilton County,15330,15189,15213,15076
19,81,Iowa,Hancock County,11061,10986,10985,10835
19,83,Iowa,Hardin County,17413,17354,17276,17226
19,85,Iowa,Harrison County,14415,14342,14248,14149
19,87,Iowa,Henry County,20103,19895,19892,19773
19,89,Iowa,Howard County,9476,9400,9367,9332
19,91,Iowa,Humboldt County,9667,9617,9546,9487
19,93,Iowa,Ida County,7130,6994,7004,6985
19,95,Iowa,Iowa County,16344,16378,16381,16311
19,97,Iowa,Jackson County,19549,19476,19454,19472
19,99,Iowa,Jasper County,36743,36830,36729,36708
19,101,Iowa,Jefferson County,17493,17671,17853,18090
19,103,Iowa,Johnson County,139773,142280,144567,146547
19,105,Iowa,Jones County,20494,20480,20395,20439
19,107,Iowa,Keokuk County,10305,10220,10129,10119
19,109,Iowa,Kossuth County,15282,15204,15155,15114
19,111,Iowa,Lee County,35359,35206,35071,34615
19,113,Iowa,Linn County,216077,217596,219792,221661
19,115,Iowa,Louisa County,11321,11222,11231,11142
19,117,Iowa,Lucas County,8722,8685,8692,8647
19,119,Iowa,Lyon County,11687,11690,11749,11754
19,121,Iowa,Madison County,15471,15602,15746,15848
19,123,Iowa,Mahaska County,22403,22326,22291,22181
19,125,Iowa,Marion County,33077,33261,33141,33189
19,127,Iowa,Marshall County,41004,40792,40512,40312
19,129,Iowa,Mills County,14859,14708,14815,14972
19,131,Iowa,Mitchell County,10718,10769,10787,10763
19,133,Iowa,Monona County,9092,8965,8974,8898
19,135,Iowa,Monroe County,7977,7960,7947,7870
19,137,Iowa,Montgomery County,10438,10443,10227,10225
19,139,Iowa,Muscatine County,42941,42961,43017,42940
19,141,Iowa,O'Brien County,14043,14062,13989,14020
19,143,Iowa,Osceola County,6206,6193,6127,6064
19,145,Iowa,Page County,15554,15544,15521,15391
19,147,Iowa,Palo Alto County,9182,9126,9139,9047
19,149,Iowa,Plymouth County,24945,24913,24913,25200
19,151,Iowa,Pocahontas County,7145,7123,6991,6886
19,153,Iowa,Polk County,451461,459780,466688,474045
19,155,Iowa,Pottawattamie County,92814,93174,93534,93582
19,157,Iowa,Poweshiek County,18632,18667,18512,18533
19,159,Iowa,Ringgold County,5036,5031,5054,5068
19,161,Iowa,Sac County,10050,10060,10009,9876
19,163,Iowa,Scott County,170551,171546,172170,172474
19,165,Iowa,Shelby County,11964,11962,11913,11800
19,167,Iowa,Sioux County,34494,34622,34752,34898
19,169,Iowa,Story County,93569,95366,96346,97090
19,171,Iowa,Tama County,17512,17405,17341,17319
19,173,Iowa,Taylor County,6210,6155,6229,6216
19,175,Iowa,Union County,12606,12621,12447,12420
19,177,Iowa,Van Buren County,7438,7410,7325,7271
19,179,Iowa,Wapello County,35379,35244,35248,34982
19,181,Iowa,Warren County,47452,48010,48706,49691
19,183,Iowa,Washington County,22017,22097,22251,22281
19,185,Iowa,Wayne County,6422,6392,6386,6452
19,187,Iowa,Webster County,37256,36983,36992,36769
19,189,Iowa,Winnebago County,10477,10593,10567,10631
19,191,Iowa,Winneshiek County,20862,20728,20754,20561
19,193,Iowa,Woodbury County,102242,102314,102464,102779
19,195,Iowa,Worth County,7541,7605,7562,7572
19,197,Iowa,Wright County,12969,12883,12803,12779
20,0,Kansas,Kansas,2892821,2899360,2906721,2907289
20,1,Kansas,Allen County,13080,12903,12724,12714
20,3,Kansas,Anderson County,7845,7880,7824,7827
20,5,Kansas,Atchison County,16696,16509,16409,16380
20,7,Kansas,Barber County,4914,4878,4821,4688
20,9,Kansas,Barton County,27425,27262,27092,26775
20,11,Kansas,Bourbon County,14796,14774,14724,14617
20,13,Kansas,Brown County,9940,9804,9745,9684
20,15,Kansas,Butler County,65835,66077,66601,67025
20,17,Kansas,Chase County,2701,2673,2676,2669
20,19,Kansas,Chautauqua County,3546,3473,3392,3374
20,21,Kansas,Cherokee County,20908,20769,20561,20246
20,23,Kansas,Cheyenne County,2678,2694,2687,2661
20,25,Kansas,Clark County,2194,2120,2089,2072
20,27,Kansas,Clay County,8401,8338,8340,8143
20,29,Kansas,Cloud County,9370,9348,9235,9150
20,31,Kansas,Coffey County,8424,8440,8359,8433
20,33,Kansas,Comanche County,1922,1945,1839,1862
20,35,Kansas,Cowley County,36181,35911,35777,35753
20,37,Kansas,Crawford County,39312,39327,39231,39164
20,39,Kansas,Decatur County,2905,2890,2926,2832
20,41,Kansas,Dickinson County,19477,19354,19292,19064
20,43,Kansas,Doniphan County,7844,7833,7756,7664
20,45,Kansas,Douglas County,114672,116430,117915,119440
20,47,Kansas,Edwards County,2965,3022,2970,2938
20,49,Kansas,Elk County,2647,2699,2602,2547
20,51,Kansas,Ellis County,29089,29027,29024,28893
20,53,Kansas,Ellsworth County,6382,6365,6330,6328
20,55,Kansas,Finney County,37031,37048,37000,36722
20,57,Kansas,Ford County,34829,34667,34263,33971
20,59,Kansas,Franklin County,25770,25567,25559,25560
20,61,Kansas,Geary County,36893,36682,36981,35586
20,63,Kansas,Gove County,2761,2710,2657,2589
20,65,Kansas,Graham County,2592,2553,2589,2564
20,67,Kansas,Grant County,7822,7758,7690,7646
20,69,Kansas,Gray County,5996,6078,6095,6034
20,71,Kansas,Greeley County,1292,1302,1317,1296
20,73,Kansas,Greenwood County,6375,6308,6244,6151
20,75,Kansas,Hamilton County,2593,2590,2481,2536
20,77,Kansas,Harper County,5844,5821,5781,5685
20,79,Kansas,Harvey County,34784,34670,34908,34913
20,81,Kansas,Haskell County,4101,4076,4058,4006
20,83,Kansas,Hodgeman County,1954,1911,1896,1870
20,85,Kansas,Jackson County,13332,13456,13328,13291
20,87,Kansas,Jefferson County,18835,18863,18886,18897
20,89,Kansas,Jewell County,3059,3038,2978,2901
20,91,Kansas,Johnson County,566393,573024,578758,584451
20,93,Kansas,Kearny County,3921,3944,3948,3917
20,95,Kansas,Kingman County,7829,7704,7653,7467
20,97,Kansas,Kiowa County,2527,2525,2558,2483
20,99,Kansas,Labette County,20913,20852,20749,20444
20,101,Kansas,Lane County,1718,1685,1663,1636
20,103,Kansas,Leavenworth County,78141,78658,79207,80204
20,105,Kansas,Lincoln County,3143,3158,3126,3073
20,107,Kansas,Linn County,9515,9502,9561,9558
20,109,Kansas,Logan County,2780,2784,2814,2831
20,111,Kansas,Lyon County,33517,33201,33243,33510
20,113,Kansas,McPherson County,29596,29134,28944,28804
20,115,Kansas,Marion County,12234,12221,12120,12112
20,117,Kansas,Marshall County,10020,9990,9906,9836
20,119,Kansas,Meade County,4295,4353,4288,4216
20,121,Kansas,Miami County,32807,32817,32727,32964
20,123,Kansas,Mitchell County,6330,6271,6319,6243
20,125,Kansas,Montgomery County,34361,33957,33316,32746
20,127,Kansas,Morris County,5717,5678,5650,5573
20,129,Kansas,Morton County,3133,3058,2992,2848
20,131,Kansas,Nemaha County,10158,10162,10209,10241
20,133,Kansas,Neosho County,16451,16396,16333,16146
20,135,Kansas,Ness County,3087,3089,3015,2962
20,137,Kansas,Norton County,5620,5528,5552,5493
20,139,Kansas,Osage County,16088,15991,15912,15843
20,141,Kansas,Osborne County,3815,3772,3684,3642
20,143,Kansas,Ottawa County,6060,6032,5946,5920
20,145,Kansas,Pawnee County,6910,6849,6805,6743
20,147,Kansas,Phillips County,5554,5492,5431,5428
20,149,Kansas,Pottawatomie County,22611,22799,23194,23661
20,151,Kansas,Pratt County,9798,9775,9718,9584
20,153,Kansas,Rawlins County,2591,2565,2538,2549
20,155,Kansas,Reno County,64168,63737,63647,63220
20,157,Kansas,Republic County,4794,4776,4722,4699
20,159,Kansas,Rice County,9985,9986,9943,9831
20,161,Kansas,Riley County,75502,74698,75312,73343
20,163,Kansas,Rooks County,5181,5173,5159,5076
20,165,Kansas,Rush County,3179,3171,3102,3058
20,167,Kansas,Russell County,6955,6989,7029,6988
20,169,Kansas,Saline County,55726,55514,55516,55142
20,171,Kansas,Scott County,4922,4985,4980,5032
20,173,Kansas,Sedgwick County,506141,508666,510360,511995
20,175,Kansas,Seward County,23355,23299,23159,22709
20,177,Kansas,Shawnee County,178661,178509,178541,178146
20,179,Kansas,Sheridan County,2534,2535,2501,2509
20,181,Kansas,Sherman County,6077,6064,5976,5965
20,183,Kansas,Smith County,3703,3725,3693,3632
20,185,Kansas,Stafford County,4340,4293,4236,4208
20,187,Kansas,Stanton County,2172,2125,2053,2062
20,189,Kansas,Stevens County,5813,5812,5731,5584
20,191,Kansas,Sumner County,23609,23471,23494,23272
20,193,Kansas,Thomas County,7951,7850,7915,7892
20,195,Kansas,Trego County,2964,2908,2923,2872
20,197,Kansas,Wabaunsee County,7027,6972,6905,6891
20,199,Kansas,Wallace County,1566,1509,1513,1497
20,201,Kansas,Washington County,5627,5602,5564,5546
20,203,Kansas,Wichita County,2185,2170,2145,2112
20,205,Kansas,Wilson County,9090,8989,8852,8723
20,207,Kansas,Woodson County,3205,3168,3124,3165
20,209,Kansas,Wyandotte County,160744,161855,163095,163831
21,0,Kentucky,Kentucky,4400477,4413057,4424611,4436974
21,1,Kentucky,Adair County,19095,19210,19264,19280
21,3,Kentucky,Allen County,20278,20405,20561,20631
21,5,Kentucky,Anderson County,21731,21858,21929,22158
21,7,Kentucky,Ballard County,8277,8217,8219,8054
21,9,Kentucky,Barren County,42996,43126,43676,43993
21,11,Kentucky,Bath County,12004,12173,12261,12327
21,13,Kentucky,Bell County,27971,27750,27294,27117
21,15,Kentucky,Boone County,123998,125735,127163,128536
21,17,Kentucky,Bourbon County,19946,19988,20073,20030
21,19,Kentucky,Boyd County,48907,48795,48488,48132
21,21,Kentucky,Boyle County,29621,29809,29807,30018
21,23,Kentucky,Bracken County,8436,8389,8329,8400
21,25,Kentucky,Breathitt County,13584,13425,13430,13284
21,27,Kentucky,Breckinridge County,20053,19897,19993,19961
21,29,Kentucky,Bullitt County,76863,78022,78653,79151
